folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,año_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
C5/200603/05306,03/06/2020,17:32:04,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/06/2020,2020,Junio,20:16:31,IZTACALCO,accidente-ciclista,19.38633003,-99.11972988,URGENCIAS MEDICAS,RADIO,IZTACALCO,"19.38633003,-99.11972988",6
C5/200603/05792,03/06/2020,18:40:23,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",03/06/2020,2020,Junio,19:36:37,IZTAPALAPA,accidente-ciclista,19.37594997,-99.07007004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37594997,-99.07007004",6
C5/200603/06478,03/06/2020,20:08:23,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",03/06/2020,2020,Junio,20:10:20,XOCHIMILCO,accidente-ciclista,19.25532,-99.05667984,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.25532,-99.05667984",6
C5/200603/07790,03/06/2020,23:51:31,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/06/2020,2020,Junio,02:21:50,VENUSTIANO CARRANZA,accidente-ciclista,19.434908,-99.088202,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.434908,-99.088202",6
C5/200604/02982,04/06/2020,12:38:43,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/06/2020,2020,Junio,13:12:15,MIGUEL HIDALGO,accidente-ciclista,19.42779996,-99.18486,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.42779996,-99.18486",6
IZ/200606/06044,06/06/2020,15:30:51,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/06/2020,2020,Junio,16:01:35,XOCHIMILCO,accidente-ciclista,19.223396,-99.104425,URGENCIAS MEDICAS,BOTÓN DE AUXILIO,XOCHIMILCO,"19.223396,-99.104425",6
C5/200606/02329,06/06/2020,05:07:26,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",06/06/2020,2020,Junio,06:41:11,MIGUEL HIDALGO,accidente-ciclista,19.42337997,-99.21444012,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.42337997,-99.21444012",6
C5/200607/05698,07/06/2020,14:04:26,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",07/06/2020,2020,Junio,18:20:01,IZTACALCO,accidente-ciclista,19.40706999,-99.06309,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.40706999,-99.06309",6
C5/200611/03625,11/06/2020,14:36:01,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",11/06/2020,2020,Junio,14:50:15,AZCAPOTZALCO,accidente-ciclista,19.48309002,-99.18302004,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.48309002,-99.18302004",6
C5/200610/07536,10/06/2020,22:43:45,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",11/06/2020,2020,Junio,00:57:03,IZTAPALAPA,accidente-ciclista,19.36699002,-99.09399996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36699002,-99.09399996",6
C5/200611/05237,11/06/2020,18:25:54,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",11/06/2020,2020,Junio,18:52:48,CUAUHTEMOC,accidente-ciclista,19.462658,-99.144028,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.462658,-99.144028",6
C5/200612/03570,12/06/2020,13:17:30,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",12/06/2020,2020,Junio,13:29:18,IZTAPALAPA,accidente-ciclista,19.37514996,-99.13583988,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37514996,-99.13583988",6
C5/200612/04191,12/06/2020,14:47:30,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/06/2020,2020,Junio,15:13:26,TLALPAN,accidente-ciclista,19.257702,-99.1614,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.257702,-99.1614",6
C5/200613/08543,13/06/2020,22:01:14,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",13/06/2020,2020,Junio,22:29:42,ALVARO OBREGON,accidente-ciclista,19.34748,-99.22164984,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.34748,-99.22164984",6
C5/200613/02595,13/06/2020,07:37:07,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",13/06/2020,2020,Junio,07:40:48,CUAUHTEMOC,accidente-ciclista,19.42795998,-99.17316,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42795998,-99.17316",6
C5/200615/03295,15/06/2020,12:23:04,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/06/2020,2020,Junio,12:43:26,IZTAPALAPA,accidente-ciclista,19.35866997,-99.13128012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.35866997,-99.13128012",6
C5/200616/06002,16/06/2020,20:10:36,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",16/06/2020,2020,Junio,20:16:54,COYOACAN,accidente-ciclista,19.33516998,-99.16103016,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.33516998,-99.16103016",6
C5/200616/02547,16/06/2020,11:54:01,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",16/06/2020,2020,Junio,12:43:25,COYOACAN,accidente-ciclista,19.31684004,-99.15198012,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.31684004,-99.15198012",6
C5/200617/05216,17/06/2020,17:39:32,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",17/06/2020,2020,Junio,17:43:57,IZTAPALAPA,accidente-ciclista,19.33156998,-99.10139004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33156998,-99.10139004",6
C5/200617/04287,17/06/2020,15:38:31,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",17/06/2020,2020,Junio,16:52:20,CUAUHTEMOC,accidente-ciclista,19.44801999,-99.14686992,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44801999,-99.14686992",6
C5/200617/06324,17/06/2020,20:09:12,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",17/06/2020,2020,Junio,20:35:40,BENITO JUAREZ,accidente-ciclista,19.36717002,-99.14073984,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36717002,-99.14073984",6
C5/200618/02525,18/06/2020,11:24:37,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",18/06/2020,2020,Junio,12:36:47,VENUSTIANO CARRANZA,accidente-ciclista,19.45982997,-99.12216996,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.45982997,-99.12216996",6
C5/200618/04955,18/06/2020,16:59:28,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",18/06/2020,2020,Junio,17:49:08,VENUSTIANO CARRANZA,accidente-ciclista,19.43812998,-99.11850012,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.43812998,-99.11850012",6
C5/200619/07649,19/06/2020,21:01:05,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",19/06/2020,2020,Junio,21:27:42,BENITO JUAREZ,accidente-ciclista,19.38927996,-99.17385984,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.38927996,-99.17385984",6
C5/200620/04073,20/06/2020,10:13:06,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/06/2020,2020,Junio,12:09:32,TLALPAN,accidente-ciclista,19.27605996,-99.18771984,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27605996,-99.18771984",6
C5/200620/08082,20/06/2020,18:23:48,Sábado,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",20/06/2020,2020,Junio,19:12:35,CUAJIMALPA,accidente-ciclista,19.34505999,-99.28236996,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAJIMALPA,"19.34505999,-99.28236996",6
C5/200620/04637,20/06/2020,11:34:25,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/06/2020,2020,Junio,12:21:09,AZCAPOTZALCO,accidente-ciclista,19.47050001,-99.17879004,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.47050001,-99.17879004",6
C5/200622/00577,22/06/2020,01:21:13,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",22/06/2020,2020,Junio,01:34:15,BENITO JUAREZ,accidente-ciclista,19.39053996,-99.14389992,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.39053996,-99.14389992",6
C5/200622/08002,22/06/2020,22:06:15,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",22/06/2020,2020,Junio,22:22:31,IZTAPALAPA,accidente-ciclista,19.36311003,-99.05676984,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36311003,-99.05676984",6
C5/200624/03680,24/06/2020,14:13:23,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",24/06/2020,2020,Junio,14:38:08,BENITO JUAREZ,accidente-ciclista,19.36724004,-99.17205012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36724004,-99.17205012",6
C5/200623/07958,23/06/2020,20:11:27,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",24/06/2020,2020,Junio,00:29:41,XOCHIMILCO,accidente-ciclista,19.282223,-99.104164,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.282223,-99.104164",6
C5/200624/04542,24/06/2020,15:47:30,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",24/06/2020,2020,Junio,17:43:52,BENITO JUAREZ,accidente-ciclista,19.38402,-99.17277984,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.38402,-99.17277984",6
C5/200625/06581,25/06/2020,21:19:59,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",25/06/2020,2020,Junio,21:40:21,GUSTAVO A. MADERO,accidente-ciclista,19.48043997,-99.12277008,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48043997,-99.12277008",6
C5/200626/04726,26/06/2020,16:06:17,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",26/06/2020,2020,Junio,16:18:31,XOCHIMILCO,accidente-ciclista,19.22821002,-99.11903004,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.22821002,-99.11903004",6
C5/200626/08667,26/06/2020,23:37:55,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",26/06/2020,2020,Junio,23:41:52,IZTAPALAPA,accidente-ciclista,19.37413998,-99.00640008,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37413998,-99.00640008",6
C5/200627/07745,27/06/2020,18:39:26,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",27/06/2020,2020,Junio,18:44:08,CUAUHTEMOC,accidente-ciclista,19.44302004,-99.16484004,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44302004,-99.16484004",6
C5/200627/05355,27/06/2020,14:02:57,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",27/06/2020,2020,Junio,15:08:31,MIGUEL HIDALGO,accidente-ciclista,19.42794,-99.20765016,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.42794,-99.20765016",6
C5/200626/08661,26/06/2020,23:37:26,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",27/06/2020,2020,Junio,00:30:00,IZTAPALAPA,accidente-ciclista,19.37413998,-99.00640008,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37413998,-99.00640008",6
C5/200628/04685,28/06/2020,11:52:03,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",28/06/2020,2020,Junio,11:55:42,MIGUEL HIDALGO,accidente-ciclista,19.42716996,-99.20046996,URGENCIAS MEDICAS,RADIO,MIGUEL HIDALGO,"19.42716996,-99.20046996",6
C5/200628/03388,28/06/2020,07:52:32,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",28/06/2020,2020,Junio,08:06:08,IZTACALCO,accidente-ciclista,19.40191002,-99.11377008,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.40191002,-99.11377008",6
C5/200628/03428,28/06/2020,08:02:20,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",28/06/2020,2020,Junio,08:08:27,IZTACALCO,accidente-ciclista,19.40301,-99.11363004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.40301,-99.11363004",6
C5/200628/04036,28/06/2020,09:59:38,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",28/06/2020,2020,Junio,11:07:49,MIGUEL HIDALGO,accidente-ciclista,19.39263003,-99.25904988,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.39263003,-99.25904988",6
C5/200628/08270,28/06/2020,20:02:57,Domingo,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",28/06/2020,2020,Junio,20:47:59,MIGUEL HIDALGO,accidente-ciclista,19.42065999,-99.17772984,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42065999,-99.17772984",6
C5/200629/02753,29/06/2020,10:41:13,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",29/06/2020,2020,Junio,12:40:57,BENITO JUAREZ,accidente-ciclista,19.37304,-99.18807984,URGENCIAS MEDICAS,RADIO,BENITO JUAREZ,"19.37304,-99.18807984",6
C5/200629/04470,29/06/2020,14:35:10,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",29/06/2020,2020,Junio,14:38:50,CUAUHTEMOC,accidente-ciclista,19.41650001,-99.16499988,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.41650001,-99.16499988",6
C5/200701/02600,01/07/2020,11:26:40,Miércoles,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",01/07/2020,2020,Julio,11:54:06,CUAUHTEMOC,accidente-ciclista,19.45189998,-99.12812004,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.45189998,-99.12812004",7
C5/200702/02079,02/07/2020,09:38:50,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",02/07/2020,2020,Julio,10:06:19,GUSTAVO A. MADERO,accidente-ciclista,19.47374001,-99.12291012,URGENCIAS MEDICAS,RADIO,GUSTAVO A. MADERO,"19.47374001,-99.12291012",7
C5/200703/07590,03/07/2020,20:53:03,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",03/07/2020,2020,Julio,21:40:22,XOCHIMILCO,accidente-ciclista,19.19430999,-99.12278988,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.19430999,-99.12278988",7
C5/200704/05773,04/07/2020,15:13:54,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/07/2020,2020,Julio,16:13:37,GUSTAVO A. MADERO,accidente-ciclista,19.54215999,-99.13673988,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.54215999,-99.13673988",7
C5/200704/06425,04/07/2020,16:28:54,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/07/2020,2020,Julio,17:56:35,MIGUEL HIDALGO,accidente-ciclista,19.44455004,-99.16716996,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.44455004,-99.16716996",7
C5/200704/08815,04/07/2020,21:09:05,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",04/07/2020,2020,Julio,23:24:35,XOCHIMILCO,accidente-ciclista,19.28253996,-99.11639988,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.28253996,-99.11639988",7
C5/200704/09340,04/07/2020,22:00:16,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",04/07/2020,2020,Julio,22:02:33,GUSTAVO A. MADERO,accidente-ciclista,19.50050997,-99.08451,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.50050997,-99.08451",7
C5/200705/04106,05/07/2020,09:50:35,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",05/07/2020,2020,Julio,12:28:40,XOCHIMILCO,accidente-ciclista,19.24982872,-99.07126573,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.24982872,-99.07126573",7
C5/200705/04400,05/07/2020,10:38:49,Domingo,"(F) El operador/a o despachador/a identifican, antes de dar respuesta a la emergencia, que ésta es falsa. O al ser despachada una unidad de atención a emergencias en el lugar de los hechos se percatan que el incidente no corresponde al reportado inicialmente",05/07/2020,2020,Julio,11:29:55,TLALPAN,accidente-ciclista,19.269226,-99.170593,FALSA ALARMA,LLAMADA DEL 911,TLALPAN,"19.269226,-99.170593",7
C5/200706/04858,06/07/2020,15:58:58,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/07/2020,2020,Julio,16:02:06,GUSTAVO A. MADERO,accidente-ciclista,19.48499001,-99.08727012,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48499001,-99.08727012",7
C5/200708/05593,08/07/2020,18:58:03,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",08/07/2020,2020,Julio,20:18:35,MIGUEL HIDALGO,accidente-ciclista,19.44533997,-99.19608012,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.44533997,-99.19608012",7
C5/200709/03782,09/07/2020,15:22:29,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",09/07/2020,2020,Julio,16:23:06,CUAUHTEMOC,accidente-ciclista,19.43021997,-99.14838012,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.43021997,-99.14838012",7
C5/200709/05652,09/07/2020,19:39:39,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",09/07/2020,2020,Julio,20:28:26,VENUSTIANO CARRANZA,accidente-ciclista,19.429598,-99.120796,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.429598,-99.120796",7
C5/200709/05689,09/07/2020,19:46:22,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",09/07/2020,2020,Julio,19:48:44,VENUSTIANO CARRANZA,accidente-ciclista,19.42909002,-99.11959992,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.42909002,-99.11959992",7
C5/200709/05113,09/07/2020,18:26:09,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",09/07/2020,2020,Julio,19:25:35,AZCAPOTZALCO,accidente-ciclista,19.47471003,-99.18924012,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.47471003,-99.18924012",7
C5/200710/01697,10/07/2020,09:30:54,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",10/07/2020,2020,Julio,10:36:45,CUAUHTEMOC,accidente-ciclista,19.413404,-99.143578,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.413404,-99.143578",7
C5/200710/07239,10/07/2020,22:32:05,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",11/07/2020,2020,Julio,00:00:07,MIGUEL HIDALGO,accidente-ciclista,19.41536997,-99.21175992,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.41536997,-99.21175992",7
C5/200712/01319,12/07/2020,02:15:58,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/07/2020,2020,Julio,02:24:34,GUSTAVO A. MADERO,accidente-ciclista,19.47859002,-99.08394012,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47859002,-99.08394012",7
C5/200712/06331,12/07/2020,16:58:31,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",12/07/2020,2020,Julio,18:05:05,AZCAPOTZALCO,accidente-ciclista,19.497463,-99.164597,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.497463,-99.164597",7
C5/200712/00620,12/07/2020,01:02:19,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/07/2020,2020,Julio,01:07:17,IZTAPALAPA,accidente-ciclista,19.34746002,-99.00237996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.34746002,-99.00237996",7
C5/200712/03333,12/07/2020,08:29:21,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/07/2020,2020,Julio,08:42:12,GUSTAVO A. MADERO,accidente-ciclista,19.47114,-99.13600008,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47114,-99.13600008",7
C5/200712/03348,12/07/2020,08:35:33,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/07/2020,2020,Julio,08:44:15,GUSTAVO A. MADERO,accidente-ciclista,19.469427,-99.136696,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.469427,-99.136696",7
C5/200713/04714,13/07/2020,17:10:01,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",13/07/2020,2020,Julio,17:52:26,GUSTAVO A. MADERO,accidente-ciclista,19.49302998,-99.08003016,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.49302998,-99.08003016",7
C5/200713/04775,13/07/2020,17:12:09,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",13/07/2020,2020,Julio,17:45:32,MILPA ALTA,accidente-ciclista,19.20409002,-99.05126004,URGENCIAS MEDICAS,LLAMADA DEL 911,MILPA ALTA,"19.20409002,-99.05126004",7
C5/200714/03269,14/07/2020,14:32:23,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",14/07/2020,2020,Julio,17:57:07,XOCHIMILCO,accidente-ciclista,19.25952003,-99.08903016,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.25952003,-99.08903016",7
C5/200714/02845,14/07/2020,13:17:31,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",14/07/2020,2020,Julio,13:53:46,XOCHIMILCO,accidente-ciclista,19.26525996,-99.11153988,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.26525996,-99.11153988",7
C5/200715/04716,15/07/2020,17:18:45,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/07/2020,2020,Julio,17:24:30,GUSTAVO A. MADERO,accidente-ciclista,19.47083004,-99.07095996,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47083004,-99.07095996",7
C5/200715/05796,15/07/2020,19:37:44,Miércoles,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",15/07/2020,2020,Julio,20:06:13,XOCHIMILCO,accidente-ciclista,19.228168,-99.119213,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.228168,-99.119213",7
